simulacion,pnl_final,max_drawdown,win_rate
245,50.3759,6.651800000000009,52.85714285714286
246,46.052599999999984,5.915700000000001,54.285714285714285
247,68.4547,4.087199999999996,57.14285714285714
248,48.43960000000001,5.879199999999997,50.0
249,50.75490000000002,4.492699999999999,57.14285714285714
250,47.2287,5.03449999999998,50.0
251,48.0941,3.663199999999989,47.14285714285714
252,50.7475,3.4887000000000086,54.285714285714285
253,55.6807,4.329000000000008,54.285714285714285
254,76.49740000000003,3.798500000000004,62.857142857142854
255,60.5059,4.742399999999975,58.57142857142858
256,60.012400000000014,2.7667000000000144,52.85714285714286
257,60.13380000000001,3.997700000000009,50.0
258,47.120000000000005,4.888599999999997,47.14285714285714
259,42.671700000000016,4.396000000000001,50.0
260,68.02339999999998,6.896000000000001,58.57142857142858
261,69.53029999999998,2.491500000000002,60.0
262,58.60500000000002,4.888599999999997,52.85714285714286
263,42.107699999999994,3.372999999999962,51.42857142857142
264,42.96509999999998,3.576699999999988,57.14285714285714
265,81.36970000000002,2.8421000000000163,61.42857142857143
266,36.46609999999998,4.3652000000000015,44.285714285714285
267,78.22179999999997,4.815200000000004,64.28571428571429
268,50.110600000000005,5.451000000000008,55.714285714285715
269,40.06370000000001,2.8954999999999984,48.57142857142857
270,44.2612,5.5146000000000015,51.42857142857142
271,61.879099999999994,3.195099999999968,58.57142857142858
272,46.438500000000005,4.276700000000005,52.85714285714286
273,58.39280000000002,2.7428999999999917,57.14285714285714
274,64.47660000000002,3.4372999999999934,61.42857142857143
275,64.882,2.7980000000000302,54.285714285714285
276,49.543499999999995,4.313499999999976,57.14285714285714
277,64.5016,5.862200000000001,57.14285714285714
278,51.01999999999998,8.154899999999998,52.85714285714286
279,78.97120000000001,3.7956000000000074,58.57142857142858
280,52.872299999999996,5.1825999999999794,52.85714285714286
281,63.452499999999986,3.9102000000000032,60.0
282,61.52959999999999,3.043700000000001,60.0
283,27.5009,5.167199999999994,51.42857142857142
284,54.46709999999999,3.1603000000000065,61.42857142857143
285,39.875399999999985,5.129900000000006,48.57142857142857
286,50.2158,4.007899999999992,52.85714285714286
287,66.71980000000002,1.9733999999999696,60.0
288,41.20780000000002,4.493499999999983,50.0
289,40.884000000000015,4.751100000000008,52.85714285714286
290,71.88370000000003,3.494500000000002,57.14285714285714
291,57.26090000000002,5.719400000000007,58.57142857142858
292,45.90680000000003,7.076899999999995,54.285714285714285
293,63.66380000000001,2.3401000000000067,57.14285714285714
294,64.57589999999999,8.694000000000003,58.57142857142858
295,29.706999999999994,4.374599999999987,42.857142857142854
296,46.407700000000006,4.849400000000003,48.57142857142857
297,32.24350000000001,9.14779999999999,45.714285714285715
298,62.9855,2.7073000000000036,57.14285714285714
299,51.58340000000001,3.8378999999999905,47.14285714285714
300,55.026399999999995,9.581800000000015,50.0
301,72.51829999999995,3.9705000000000013,55.714285714285715
302,97.15659999999997,3.290700000000001,67.14285714285714
303,62.914799999999985,3.4265999999999934,60.0
304,74.90519999999998,3.2087999999999965,62.857142857142854
305,60.859700000000004,3.874500000000012,61.42857142857143
306,33.26569999999998,11.122599999999991,42.857142857142854
307,30.715100000000007,7.033299999999997,48.57142857142857
308,61.25,5.221599999999995,64.28571428571429
309,73.93619999999999,5.137200000000007,61.42857142857143
310,47.68939999999998,4.304200000000009,55.714285714285715
311,58.26329999999999,6.216399999999993,62.857142857142854
312,60.131,4.777699999999996,52.85714285714286
313,41.36269999999999,3.5137,47.14285714285714
314,59.44669999999999,2.3063000000000073,60.0
315,75.58320000000003,3.273600000000016,65.71428571428571
316,35.10540000000003,9.98599999999999,47.14285714285714
317,48.528699999999986,8.095200000000006,48.57142857142857
318,22.045200000000023,6.460499999999996,42.857142857142854
319,58.8441,7.358599999999996,55.714285714285715
320,57.44799999999998,4.577699999999993,61.42857142857143
321,43.71180000000001,5.042000000000002,48.57142857142857
322,54.469600000000014,4.496099999999998,55.714285714285715
323,34.03229999999999,4.848700000000008,45.714285714285715
324,71.15730000000002,2.595100000000002,58.57142857142858
325,62.066900000000004,3.3371999999999957,55.714285714285715
326,54.45870000000002,4.986599999999996,52.85714285714286
327,53.32560000000001,6.129899999999992,54.285714285714285
328,75.62699999999998,3.405699999999996,67.14285714285714
329,66.89170000000001,4.302500000000009,55.714285714285715
330,53.740099999999984,6.0597000000000065,57.14285714285714
331,60.0564,5.566399999999987,65.71428571428571
332,60.641099999999994,4.101500000000016,55.714285714285715
333,41.2885,7.969799999999992,50.0
334,51.81399999999999,4.63069999999999,54.285714285714285
335,41.3904,4.2952999999999975,55.714285714285715
336,44.381399999999985,5.8315000000000055,51.42857142857142
337,41.52679999999998,3.832099999999997,51.42857142857142
338,87.16550000000001,3.6872999999999934,64.28571428571429
339,65.5764,2.5201999999999884,57.14285714285714
